date,mm_long,mm_net,mm_short,oi,other_long,other_net,other_short,pm_long,pm_net,pm_short,sd_long,sd_net,sd_short
2008-02-05 00:00:00,31468,17619,13849,288259,9356,1130,8226,107623,-69550,177173,43547,42022,1525
2008-02-12 00:00:00,39607,29150,10457,303884,9569,704,8865,105362,-81785,187147,43322,41591,1731
2008-02-19 00:00:00,48662,40303,8359,313562,8283,788,7495,98562,-96242,194804,44494,42492,2002
2008-02-26 00:00:00,54730,43383,11347,297672,8236,-679,8915,84916,-98617,183533,42306,40055,2251
2008-03-04 00:00:00,51258,37469,13789,277504,9652,5704,3948,83320,-85421,168741,36078,29915,6163
2008-03-11 00:00:00,57458,43339,14119,294773,10959,7325,3634,84377,-91922,176299,38214,32410,5804
2008-03-18 00:00:00,47668,38088,9580,298940,10668,8522,2146,102538,-86235,188773,34140,30225,3915
2008-03-25 00:00:00,43663,33817,9846,295130,9847,7260,2587,105828,-84141,189969,36804,34819,1985
2008-04-01 00:00:00,47258,35838,11420,270390,10114,8429,1685,89547,-86779,176326,34691,33093,1598
2008-04-08 00:00:00,48776,38891,9885,280196,10782,8519,2263,90488,-91865,182353,33934,32855,1079
2008-04-15 00:00:00,56501,47866,8635,301315,11439,9136,2303,94620,-99286,193906,32665,30866,1799
2008-04-22 00:00:00,65346,57471,7875,335566,11321,7592,3729,113428,-108540,221968,32820,30246,2574
2008-04-29 00:00:00,62074,54513,7561,306136,10277,7158,3119,99214,-106542,205756,32999,31447,1552
2008-05-06 00:00:00,61337,54996,6341,320650,9865,7998,1867,103220,-105978,209198,32088,30168,1920
2008-05-13 00:00:00,69405,62799,6606,327590,10544,8435,2109,98101,-108267,206368,28909,26927,1982
2008-05-20 00:00:00,70235,64366,5869,350323,11415,9581,1834,105692,-111471,217163,29671,28048,1623
2008-05-27 00:00:00,63507,56996,6511,326582,10108,7648,2460,104923,-102501,207424,29042,27668,1374
2008-06-03 00:00:00,65551,60584,4967,313555,9585,6624,2961,94552,-102013,196565,26887,24203,2684
2008-06-10 00:00:00,57692,49074,8618,314646,10308,7896,2412,99013,-92834,191847,25961,23533,2428
2008-06-17 00:00:00,56922,49854,7068,329761,10958,8542,2416,104939,-95191,200130,25958,23328,2630
2008-06-24 00:00:00,58664,51388,7276,340689,11246,8138,3108,112178,-93566,205744,25013,22330,2683
2008-07-01 00:00:00,61855,55578,6277,306602,11372,8138,3234,98127,-95653,193780,24818,21003,3815
2008-07-08 00:00:00,55836,42244,13592,302027,10945,7793,3152,103566,-85288,188854,26456,23327,3129
2008-07-15 00:00:00,53849,41651,12198,302716,10904,7543,3361,100377,-82718,183095,26641,22071,4570
2008-07-22 00:00:00,48934,36767,12167,289359,9640,6237,3403,98504,-73041,171545,25308,19693,5615
2008-07-29 00:00:00,48713,38923,9790,262708,8413,5044,3369,85545,-69792,155337,25602,19251,6351
2008-08-05 00:00:00,49915,41787,8128,257252,8535,4977,3558,82131,-71948,154079,25989,19382,6607
2008-08-12 00:00:00,48445,42255,6190,257014,7510,2835,4675,82158,-69415,151573,25649,19364,6285
2008-08-19 00:00:00,49402,43433,5969,264376,7535,2524,5011,89028,-68459,157487,23873,19564,4309
2008-08-26 00:00:00,46119,41242,4877,246138,8144,3753,4391,81502,-66051,147553,24075,17974,6101
2008-09-02 00:00:00,49633,43979,5654,232582,6906,2342,4564,77093,-70096,147189,22344,18860,3484
2008-09-09 00:00:00,47238,39100,8138,226856,6299,627,5672,78390,-64205,142595,22877,19262,3615
2008-09-16 00:00:00,40510,33757,6753,227189,8330,2036,6294,71949,-59766,131715,21183,18354,2829
2008-09-23 00:00:00,33861,23280,10581,231005,8274,2693,5581,86872,-47206,134078,22627,19936,2691
2008-09-30 00:00:00,30876,19900,10976,188780,6565,1213,5352,66273,-45719,111992,23429,20941,2488
2008-10-07 00:00:00,28615,17615,11000,181831,8989,3402,5587,64302,-43766,108068,21387,18668,2719
2008-10-14 00:00:00,29975,18783,11192,182513,8360,2357,6003,67317,-44901,112218,23356,20490,2866
2008-10-21 00:00:00,31216,22610,8606,184080,9054,3414,5640,66224,-48887,115111,22752,19427,3325
2008-10-28 00:00:00,33635,26468,7167,181771,8593,3973,4620,61399,-53958,115357,23267,19978,3289
2008-11-04 00:00:00,37732,30078,7654,182210,9375,6092,3283,55877,-60608,116485,24914,21889,3025
2008-11-11 00:00:00,36617,28916,7701,189458,8511,6786,1725,59823,-59354,119177,25504,22387,3117
2008-11-18 00:00:00,39656,32956,6700,207372,8918,7569,1349,70339,-64246,134585,25410,22227,3183
2008-11-25 00:00:00,41647,35584,6063,193882,8809,7029,1780,62140,-65545,127685,25332,22456,2876
2008-12-02 00:00:00,42479,37226,5253,194337,9211,8168,1043,59118,-71570,130688,27845,24770,3075
2008-12-09 00:00:00,47623,43037,4586,211412,9507,8304,1203,64541,-80998,145539,30118,26887,3231
2008-12-16 00:00:00,47105,43930,3175,226403,9617,7889,1728,74900,-86090,160990,32775,29993,2782
2008-12-22 00:00:00,46283,41851,4432,225909,10064,8406,1658,71829,-87747,159576,36507,33707,2800
2008-12-30 00:00:00,46834,42337,4497,214054,10254,9141,1113,64398,-88377,152775,36177,33094,3083
2009-01-06 00:00:00,46129,43537,2592,215906,10909,9950,959,61615,-93146,154761,37131,34718,2413
2009-01-13 00:00:00,45486,44004,1482,222822,9763,8367,1396,61007,-95553,156560,41236,38563,2673
2009-01-20 00:00:00,43899,42540,1359,228394,8646,7349,1297,64656,-93870,158526,41692,39185,2507
2009-01-27 00:00:00,40838,38874,1964,210051,9000,7505,1495,57023,-90635,147658,42036,39527,2509
2009-02-03 00:00:00,40080,37391,2689,206346,8523,6825,1698,54306,-88211,142517,42840,40608,2232
2009-02-10 00:00:00,42586,40532,2054,215033,8025,6067,1958,60426,-90448,150874,42933,40352,2581
2009-02-17 00:00:00,41953,36287,5666,218140,8358,5361,2997,63705,-85985,149690,43916,41253,2663
2009-02-24 00:00:00,44991,35606,9385,213864,8389,5075,3314,58450,-85567,144017,43404,41235,2169
2009-03-03 00:00:00,46373,42942,3431,210869,8601,5796,2805,49032,-96910,145942,46295,44706,1589
2009-03-10 00:00:00,47125,43797,3328,228166,8695,6311,2384,59881,-98271,158152,47584,45455,2129
2009-03-17 00:00:00,48242,45048,3194,242029,9661,6957,2704,65979,-104489,170468,48754,46817,1937
2009-03-24 00:00:00,51093,47954,3139,250700,11794,9244,2550,64292,-110617,174909,49714,47959,1755
2009-03-31 00:00:00,43670,39751,3919,233001,11850,9640,2210,60767,-102424,163191,49827,47423,2404
2009-04-07 00:00:00,44108,40608,3500,237236,12142,9962,2180,61172,-102703,163875,47398,45597,1801
2009-04-14 00:00:00,41191,37875,3316,243653,12028,9733,2295,67164,-97684,164848,46630,44801,1829
2009-04-21 00:00:00,42278,36497,5781,247984,12157,9700,2457,71408,-94264,165672,46799,45237,1562
2009-04-28 00:00:00,40394,31784,8610,242922,11877,9311,2566,69126,-89726,158852,47382,45835,1547
2009-05-05 00:00:00,47621,43868,3753,251168,11509,7503,4006,65698,-101970,167668,46657,45162,1495
2009-05-12 00:00:00,52542,49371,3171,260025,11437,7004,4433,67824,-105245,173069,47320,45173,2147
2009-05-19 00:00:00,53948,50023,3925,285087,11192,7011,4181,79189,-107398,186587,47879,45672,2207
2009-05-26 00:00:00,58848,55283,3565,270374,11858,6741,5117,74964,-108336,183300,44598,41597,3001
2009-06-02 00:00:00,58815,54004,4811,259390,12277,7373,4904,63197,-105642,168839,43887,40462,3425
2009-06-09 00:00:00,61609,56867,4742,267245,11934,6133,5801,63410,-108614,172024,43775,40609,3166
2009-06-16 00:00:00,60782,56621,4161,284439,11549,6276,5273,73158,-110943,184101,44693,41002,3691
2009-06-23 00:00:00,53832,50325,3507,270931,11293,5360,5933,70895,-100550,171445,43569,39995,3574
2009-06-30 00:00:00,49407,45072,4335,242261,12095,6078,6017,58695,-95441,154136,42627,40157,2470
2009-07-07 00:00:00,40195,35434,4761,244129,12382,7579,4803,68455,-84222,152677,42687,40348,2339
2009-07-14 00:00:00,33666,28741,4925,245356,11895,8656,3239,77093,-74603,151696,41406,39501,1905
2009-07-21 00:00:00,39387,32877,6510,253864,12214,9005,3209,78284,-80666,158950,40695,38592,2103
2009-07-28 00:00:00,46808,44895,1913,250639,12456,9412,3044,70834,-92477,163311,40676,37413,3263
2009-08-04 00:00:00,51983,50161,1822,263329,11386,6793,4593,71495,-99799,171294,41165,37831,3334
2009-08-11 00:00:00,56556,53568,2988,268834,11225,6002,5223,74870,-104315,179185,40144,37768,2376
2009-08-18 00:00:00,52768,44879,7889,276150,11592,6572,5020,85317,-95148,180465,39994,38360,1634
2009-08-25 00:00:00,49477,41952,7525,270872,11864,5935,5929,83803,-90775,174578,39963,38075,1888
2009-09-01 00:00:00,40985,37677,3308,237239,11710,4886,6824,81902,-84155,166057,39110,37780,1330
2009-09-08 00:00:00,41294,38973,2321,236092,11396,3929,7467,80285,-85827,166112,40464,38695,1769
2009-09-15 00:00:00,35932,30508,5424,235011,11226,4080,7146,84883,-75602,160485,40633,38608,2025
2009-09-22 00:00:00,39666,34351,5315,237411,11319,4347,6972,82755,-79251,162006,41361,39205,2156
2009-09-29 00:00:00,32984,24165,8819,213819,10625,4198,6427,79970,-67997,147967,43315,41127,2188
2009-10-06 00:00:00,36795,29051,7744,217381,13407,6945,6462,71067,-79339,150406,46448,44212,2236
2009-10-13 00:00:00,40556,34079,6477,228986,12737,6565,6172,68397,-87100,155497,46347,44110,2237
2009-10-20 00:00:00,61123,55501,5622,259585,13527,6559,6968,74875,-108659,183534,45497,42899,2598
2009-10-27 00:00:00,68044,61270,6774,272334,10955,3915,7040,71641,-121450,193091,42773,39621,3152
2009-11-03 00:00:00,68957,62489,6468,277645,14894,6508,8386,83706,-115484,199190,43160,41047,2113
2009-11-09 00:00:00,62789,55018,7771,280163,14840,7145,7695,87456,-109713,197169,43316,41358,1958
2009-11-17 00:00:00,62936,52316,10620,299684,15350,7578,7772,99355,-106288,205643,42580,40680,1900
2009-11-24 00:00:00,58277,48416,9861,277904,15633,7993,7640,92713,-105376,198089,45138,43819,1319
2009-12-01 00:00:00,63628,52078,11550,279710,13134,5471,7663,87097,-108083,195180,46206,44643,1563
2009-12-08 00:00:00,52516,41296,11220,267124,12275,5385,6890,88582,-93143,181725,44747,43568,1179
2009-12-15 00:00:00,49121,37478,11643,262071,12426,5729,6697,88740,-88876,177616,45034,43794,1240
2009-12-22 00:00:00,47462,36482,10980,263040,12398,5926,6472,92823,-89493,182316,46352,45219,1133
2009-12-29 00:00:00,58709,50763,7946,260688,12438,6417,6021,83360,-106291,189651,47187,45801,1386
2010-01-05 00:00:00,73737,66081,7656,274652,12398,6209,6189,73483,-123366,196849,46553,45046,1507
2010-01-12 00:00:00,78184,68456,9728,295157,12442,6745,5697,87259,-125031,212290,43062,41453,1609
2010-01-19 00:00:00,75433,65625,9808,305153,12808,7142,5666,95927,-121475,217402,42069,40546,1523
2010-01-26 00:00:00,60494,53582,6912,295500,13132,8257,4875,98588,-110707,209295,44774,43566,1208
2010-02-02 00:00:00,58241,50081,8160,294165,12958,8889,4069,94251,-106467,200718,43571,43072,499
2010-02-09 00:00:00,49949,41760,8189,297738,13396,10357,3039,104966,-98098,203064,42670,42319,351
2010-02-16 00:00:00,51572,45161,6411,295809,14343,11449,2894,101374,-102923,204297,42570,41813,757
2010-02-23 00:00:00,65937,61868,4069,301144,14530,11690,2840,94017,-119692,213709,40452,39168,1284
2010-03-02 00:00:00,65290,58591,6699,308142,13328,10743,2585,97717,-122262,219979,44655,43457,1198
2010-03-09 00:00:00,68349,60335,8014,334013,12507,9632,2875,114374,-124403,238777,44090,42760,1330
2010-03-16 00:00:00,74291,67293,6998,357796,12569,9745,2824,125997,-132416,258413,44860,43623,1237
2010-03-23 00:00:00,71100,63381,7719,370833,13992,11336,2656,137567,-130148,267715,45706,44639,1067
2010-03-30 00:00:00,70574,62372,8202,351127,14481,11727,2754,132705,-129180,261885,45487,44596,891
2010-04-06 00:00:00,75708,67400,8308,365256,15144,12330,2814,131952,-135792,267744,44694,43371,1323
2010-04-13 00:00:00,74242,65173,9069,366155,15643,12605,3038,135671,-137444,273115,47390,46273,1117
2010-04-20 00:00:00,69306,60201,9105,366448,15191,11670,3521,135662,-130814,266476,48706,47410,1296
2010-04-27 00:00:00,74625,63195,11430,349555,15206,11349,3857,111004,-132890,243894,49730,48337,1393
2010-05-04 00:00:00,77662,70742,6920,343281,13758,10125,3633,102619,-140149,242768,48827,46962,1865
2010-05-11 00:00:00,48237,39657,8580,325686,16610,13280,3330,113157,-106966,220123,47464,46040,1424
2010-05-18 00:00:00,44289,33157,11132,313411,18694,15188,3506,108221,-99830,208051,47065,45981,1084
2010-05-25 00:00:00,33052,14228,18824,283594,18958,15589,3369,107244,-78605,185849,47585,46562,1023
2010-06-01 00:00:00,33136,10328,22808,277810,19745,16150,3595,107311,-72815,180126,45600,45179,421
2010-06-08 00:00:00,33365,11788,21577,282363,19563,16001,3562,110948,-73278,184226,44980,44115,865
2010-06-15 00:00:00,36113,19490,16623,282224,18173,14926,3247,106691,-85160,191851,46191,45738,453
2010-06-22 00:00:00,40511,30267,10244,286276,18208,15235,2973,102279,-97795,200074,46736,46416,320
2010-06-29 00:00:00,39391,30351,9040,263177,17425,14179,3246,93030,-95396,188426,46217,45903,314
2010-07-06 00:00:00,35047,22712,12335,270421,17495,14642,2853,99111,-87639,186750,47738,47163,575
2010-07-13 00:00:00,35981,27002,8979,273431,17465,14764,2701,99109,-91593,190702,46838,46222,616
2010-07-20 00:00:00,37351,28906,8445,289924,17268,14734,2534,114384,-91047,205431,46589,45857,732
2010-07-27 00:00:00,43754,37942,5812,292721,15073,12116,2957,115991,-96547,212538,45422,44527,895
2010-08-03 00:00:00,48667,42956,5711,293031,14364,11656,2708,108896,-103918,212814,44414,43481,933
2010-08-10 00:00:00,46337,39159,7178,289386,13731,11443,2288,108419,-99729,208148,45217,44049,1168
2010-08-17 00:00:00,39355,10219,29136,296023,17080,14524,2556,121673,-70003,191676,45049,44233,816
2010-08-24 00:00:00,31870,1296,30574,297876,18348,14959,3389,128463,-58707,187170,45158,44259,899
2010-08-31 00:00:00,31091,-1169,32260,273077,19483,16841,2642,110781,-55979,166760,45554,44537,1017
2010-09-07 00:00:00,32384,5994,26390,278596,19618,16810,2808,114664,-60731,175395,44430,43441,989
2010-09-14 00:00:00,35408,15807,19601,281086,19362,16372,2990,114652,-72622,187274,43941,43142,799
2010-09-21 00:00:00,39322,20126,19196,280358,18752,16044,2708,112747,-74524,187271,43418,42376,1042
2010-09-28 00:00:00,37861,22732,15129,275522,17744,15227,2517,112426,-76920,189346,42484,40952,1532
2010-10-05 00:00:00,60643,50354,10289,293227,14258,11186,3072,99565,-106712,206277,42995,40938,2057
2010-10-12 00:00:00,64154,56705,7449,306014,14373,10377,3996,106050,-109650,215700,41237,37765,3472
2010-10-19 00:00:00,67123,57640,9483,320174,13030,7056,5974,111988,-107564,219552,39188,36285,2903
2010-10-26 00:00:00,60810,51732,9078,312236,12637,7254,5383,113616,-102995,216611,38655,36054,2601
2010-11-02 00:00:00,59380,50759,8621,313579,13097,7527,5570,117158,-97821,214979,36752,33679,3073
2010-11-09 00:00:00,63823,54366,9457,327992,12710,7282,5428,129597,-100310,229907,36769,30957,5812
